feature,sage_importance,rank_sage,mean_abs_shap,rank_shap,cpf_importance_mean,rank_cpf,macro_sage_importance,macro_sage_rank,class_id,class_name,shap_top_k,cpf_top_k,strict_intersection,shap_normalized,cpf_normalized,consensus_score
dns_AA,0.0020180555357394,18,0.0050704299494225,10,6.425382969164062e-05,7,0.0203415586355777,15,0,backdoor,True,True,True,0.00047839865592345053,0.00010096935165269652,0.00028968400378807355
dns_RD,0.0091952149815285,15,0.0,17,0.0,16,0.0184378922518846,16,0,backdoor,False,False,False,0.0,0.0,0.0
dns_RA,0.0297992497886183,13,0.0,18,0.0,17,0.0579605125661709,12,0,backdoor,False,False,False,0.0,0.0,0.0
dns_rejected,0.0343595822550374,12,0.0,19,1.429030628643524e-05,11,0.047813118971222,13,0,backdoor,False,True,False,0.0,2.2455983831381455e-05,1.1227991915690728e-05
http_request_body_len,0.0,22,0.0,20,0.0,18,0.0,22,0,backdoor,False,False,False,0.0,0.0,0.0
http_response_body_len,5.612051654495919e-05,21,0.0,21,0.0,19,0.0001539102443011,21,0,backdoor,False,False,False,0.0,0.0,0.0
http_status_code,0.0010949257609558,19,0.0,22,0.0,20,0.0019386120802976,20,0,backdoor,False,False,False,0.0,0.0,0.0
proto,0.1590703006149053,10,0.030762419638436,14,0.0015900263089813,10,0.2771608622480656,7,1,ddos,False,True,False,0.014262056565063038,0.01071749688164841,0.012489776723355724
service,0.1022170775985284,11,0.0961061347374752,11,2.760164922686048e-05,19,0.1310206629448287,11,1,ddos,True,False,False,0.04455667486451101,0.0001860476067888192,0.022371361235649916
duration,0.5595201877619835,4,0.7081073784739731,6,0.0729528344313175,2,0.6875069339477711,3,1,ddos,True,True,True,0.3282923646654914,0.49173511853774843,0.4100137416016199
src_bytes,0.2420857502058251,8,0.134809894420592,9,0.0245949013650332,5,0.4689862841891042,4,1,ddos,True,True,True,0.06250049126026452,0.1657807655101471,0.1141406283852058
dst_bytes,0.2797239456818503,7,1.4162198708321594,3,0.0152627863531127,6,0.2343875721162333,10,1,ddos,True,True,True,0.6565871002272509,0.10287808712395029,0.3797325936756006
conn_state,1.1644416043669572,1,1.4914367236941088,2,0.1483579912865573,1,1.1047178569124187,2,1,ddos,True,True,True,0.6914590973838987,1.0,0.8457295486919494
missed_bytes,-0.0005250009905764,22,0.0121326291792805,17,3.544357062368331e-05,17,0.0022496148259679,19,1,ddos,False,False,False,0.005624923061046645,0.00023890570582897104,0.002931914383437808
src_pkts,0.3117218570805484,6,0.2208660284938272,8,0.0063843207419338,8,0.4007247475115519,6,1,ddos,True,True,True,0.10239779018370931,0.0430332109957078,0.07271550058970856
src_ip_bytes,1.0895751136336025,2,1.0988683392703502,4,0.0121117806055619,7,1.87138261709072,1,1,ddos,True,True,True,0.5094567526362308,0.081638882412257,0.2955478175242439
dst_pkts,0.1827629009511412,9,0.0762186791275473,12,0.0014308971764666,11,0.2742834155914886,8,1,ddos,True,True,True,0.03533646331491028,0.009644894515340162,0.02249067891512522
dst_ip_bytes,0.7573467993853189,3,2.1569413568161675,1,0.0286085375685085,4,0.4424931479868219,5,1,ddos,True,True,True,1.0,0.1928344898742284,0.5964172449371142
dns_query,0.4270555766666975,5,1.038887479000208,5,0.0370201655757447,3,0.2473524176676328,9,1,ddos,True,True,True,0.48164845822869107,0.2495326692866803,0.36559056375768567
dns_qclass,0.0077023464479619,18,0.0039524583761526,19,-7.537772748422711e-07,22,0.0085662604048337,18,1,ddos,False,False,False,0.0018324366416650156,0.0,0.0009162183208325078
dns_qtype,0.0093495798477679,17,0.0162934311156657,15,3.3366231186171544e-05,18,0.0102943386127025,17,1,ddos,False,False,False,0.0075539518328473325,0.00022490349792970575,0.003889427665388519
dns_rcode,0.09589432716922,12,0.4646881573492754,7,0.0018885051649909,9,0.0281569947043466,14,1,ddos,True,True,True,0.2154384753580855,0.012729379446390613,0.11408392740223805
dns_AA,0.0221366258569214,16,0.0131357991974338,16,0.0001045494482194,15,0.0203415586355777,15,1,ddos,False,False,False,0.006090012209151286,0.0007047105943720957,0.003397361401761691
dns_RD,0.0263086294302109,15,0.0385095331237689,13,0.0002254594226294,13,0.0184378922518846,16,1,ddos,False,False,False,0.017853769182029276,0.0015196985391499355,0.009686733860589606
dns_RA,0.0371441193255496,14,0.0102766742097308,18,6.899048960840037e-05,16,0.0579605125661709,12,1,ddos,False,False,False,0.004764466209178753,0.0004650271212903082,0.0026147466652345305
dns_rejected,0.0579483630384192,13,0.1009991627406642,10,0.000641126439131,12,0.047813118971222,13,1,ddos,True,True,True,0.04682517789438083,0.004321482338572835,0.025573330116476833
http_request_body_len,0.0,21,0.0,21,0.0,20,0.0,22,1,ddos,False,False,False,0.0,0.0,0.0
http_response_body_len,6.211082441876213e-05,20,0.0,22,0.0,21,0.0001539102443011,21,1,ddos,False,False,False,0.0,0.0,0.0
http_status_code,0.0008269355723265,19,2.31666614494511e-05,20,0.000141759008934,14,0.0019386120802976,20,1,ddos,False,False,False,1.0740515209763097e-05,0.0009555198726045623,0.0004831301939071627
proto,0.1582518862260943,8,0.0190583307267068,15,0.0008137986935723,13,0.2771608622480656,7,2,dos,False,False,False,0.004335707316179408,0.0015127439675553787,0.0029242256418673934
service,0.0217565422158729,14,0.0497291312056169,12,0.0013206309426635,12,0.1310206629448287,11,2,dos,True,True,True,0.011313213160547118,0.0024548779786210053,0.0068840455695840614
duration,0.6631983424101773,3,1.145929716692186,4,0.2767007609400979,3,0.6875069339477711,3,2,dos,True,True,True,0.26069522707607184,0.5143500600777612,0.3875226435769165
src_bytes,0.3603789461697106,4,0.507361182780534,5,0.0092172689317509,7,0.4689862841891042,4,2,dos,True,True,True,0.11542299394796525,0.01713368193383935,0.0662783379409023
dst_bytes,0.1301488145932802,10,0.0507498589602523,11,0.0027663290366725,8,0.2343875721162333,10,2,dos,True,True,True,0.0115454253546297,0.0051422392239658015,0.008343832289297751
conn_state,1.5515672187657843,2,3.3322837174701605,2,0.2999596778107931,2,1.1047178569124187,2,2,dos,True,True,True,0.7580835436534273,0.5575853054350214,0.6578344245442244
missed_bytes,0.0011414864744038,20,0.0038816462328714,18,0.0003942506432805,16,0.0022496148259679,19,2,dos,False,False,False,0.0008830617020984432,0.0007328597195326146,0.0008079607108155289
src_pkts,0.308263962272063,5,1.7679845878541602,3,0.0652999003076873,4,0.4007247475115519,6,2,dos,True,True,True,0.4022106564511423,0.12138386440361806,0.26179726042738016
src_ip_bytes,2.185493012421073,1,4.395668189037459,1,0.5379619492962932,1,1.87138261709072,1,2,dos,True,True,True,1.0,1.0,1.0
dst_pkts,0.1806197911763777,7,0.0535847304221409,10,0.0016168943751382,9,0.2742834155914886,8,2,dos,True,True,True,0.012190349252424945,0.003005592453617316,0.00759797085302113
dst_ip_bytes,0.2366237045969483,6,0.1121903394869988,7,0.0104333191107216,6,0.4424931479868219,5,2,dos,True,True,True,0.02552293181882904,0.019394158126554123,0.022458544972691584
dns_query,0.1330902918197383,9,0.1801303772353579,6,0.0122026021159859,5,0.2473524176676328,9,2,dos,True,True,True,0.04097906609161096,0.02268302085667601,0.031831043474143485
dns_qclass,0.0095677252322501,17,0.0182297300653768,16,0.0001016211008391,18,0.0085662604048337,18,2,dos,False,False,False,0.004147203401485282,0.00018890016472732012,0.002168051783106301
dns_qtype,0.0089768529586562,18,0.0124467001717224,17,0.0006090737195894,14,0.0102943386127025,17,2,dos,False,False,False,0.0028315831942828957,0.0011321873608089346,0.001981885277545915
dns_rcode,0.0134870885073281,16,0.0036961070958075,19,0.0002568436586405,17,0.0281569947043466,14,2,dos,False,False,False,0.00084085216100373,0.0004774383373702854,0.0006591452491870077
dns_AA,0.0152112302920423,15,0.090825074678495,8,0.0016060140373679,10,0.0203415586355777,15,2,dos,True,True,True,0.020662404615754998,0.002985367347019103,0.01182388598138705
dns_RD,0.02203826807349,13,0.0247339792178127,14,9.359407798936736e-05,19,0.0184378922518846,16,2,dos,False,False,False,0.005626898608838995,0.00017397899258822595,0.0029004388007136104
dns_RA,0.046970319596884,11,0.0712913813763929,9,0.0005892269778137,15,0.0579605125661709,12,2,dos,True,False,False,0.016218553883159213,0.0010952948969429278,0.00865692439005107
dns_rejected,0.0412947986278622,12,0.0359818944460645,13,0.0013288854847136,11,0.047813118971222,13,2,dos,False,True,False,0.008185762186463767,0.002470222078814147,0.005327992132638957
http_request_body_len,0.0,22,0.0,21,0.0,21,0.0,22,2,dos,False,False,False,0.0,0.0,0.0
http_response_body_len,9.855046445012156e-05,21,0.0,22,0.0,22,0.0001539102443011,21,2,dos,False,False,False,0.0,0.0,0.0
http_status_code,0.0013200265384964,19,0.0003360049267611,20,8.575899015879074e-05,20,0.0019386120802976,20,2,dos,False,False,False,7.644001146380356e-05,0.0001594146022241385,0.00011792730684397103
proto,0.1757132262712606,8,0.0602449570501637,11,0.0026280360620138,10,0.2771608622480656,7,3,injection,True,True,True,0.017683450046627556,0.01198568556237182,0.014834567804499689
service,0.114363862592134,11,0.0333173584563826,12,0.0001282424674072,15,0.1310206629448287,11,3,injection,True,False,False,0.009779504755202159,0.0005848754940248398,0.0051821901246135
duration,0.4734148290777394,6,0.808946017735259,5,0.0419909215632459,4,0.6875069339477711,3,3,injection,True,True,True,0.23744653819121397,0.19150801985023946,0.21447727902072672
src_bytes,1.1123374878721537,1,3.4068553868905878,1,0.2192645592392584,1,0.4689862841891042,4,3,injection,True,True,True,1.0,1.0,1.0
dst_bytes,0.6248360045508117,4,1.7745085672686975,2,0.0164671632656312,6,0.2343875721162333,10,3,injection,True,True,True,0.5208640713359656,0.07510180086907006,0.2979829361025178
conn_state,1.0400114313449842,2,1.4589211706538052,3,0.0787205038694429,2,1.1047178569124187,2,3,injection,True,True,True,0.42823102391362494,0.35902064675917006,0.3936258353363975
missed_bytes,0.0036455942273888,18,0.0081787072733791,14,4.236929809429135e-05,17,0.0022496148259679,19,3,injection,False,False,False,0.002400661708404285,0.0001932336819105297,0.0012969476951574074
src_pkts,0.126667812862215,10,0.3357814369534588,7,0.0667480238605822,3,0.4007247475115519,6,3,injection,True,True,True,0.09856051954700785,0.3044177503750057,0.20148913496100676
src_ip_bytes,0.7905045574981762,3,0.377737264258028,6,0.0139116095907463,8,1.87138261709072,1,3,injection,True,True,True,0.11087563790102228,0.06344668577089171,0.087161161835957
dst_pkts,0.2008185498337694,7,0.3112765495478312,8,0.0039351848438987,9,0.2742834155914886,8,3,injection,True,True,True,0.09136770252873311,0.017947199755181054,0.05465745114195708
dst_ip_bytes,0.4900019257580113,5,1.3479107093681888,4,0.0297793910134419,5,0.4424931479868219,5,3,injection,True,True,True,0.39564658792236473,0.1358148855280668,0.26573073672521574
dns_query,0.1365712406368703,9,0.198264338141194,9,0.0157133067460134,7,0.2473524176676328,9,3,injection,True,True,True,0.05819570120413841,0.07166368701139367,0.06492969410776604
dns_qclass,0.0103983113142085,17,0.0031922860810532,17,-5.170448195241928e-05,22,0.0085662604048337,18,3,injection,False,False,False,0.0009370183698835473,0.0,0.00046850918494177363
dns_qtype,0.0222215473461973,14,0.0671823762855449,10,0.0004677578271424,11,0.0102943386127025,17,3,injection,True,True,True,0.01971976167349497,0.0021333033882233073,0.010926532530859139
dns_rcode,0.0175098384723871,15,0.0103079339613178,13,0.0002051837202438,13,0.0281569947043466,14,3,injection,False,False,False,0.003025644704786186,0.0009357815095868111,0.0019807131071864987
dns_AA,-0.0014225262567535,22,0.0019040102161588,18,-4.294424615645109e-05,21,0.0203415586355777,15,3,injection,False,False,False,0.0005588761482173085,0.0,0.00027943807410865423
dns_RD,0.0112043899729634,16,0.000784566174642,20,0.0001019997783157,16,0.0184378922518846,16,3,injection,False,False,False,0.00023029042490649063,0.00046519044696320157,0.0003477404359348461
dns_RA,0.0294707913650519,12,0.0070985938334501,15,1.5834063646846807e-05,18,0.0579605125661709,12,3,injection,False,False,False,0.002083620531932509,7.2214423077689e-05,0.001077917477505099
dns_rejected,0.0293815905963688,13,0.0043383528959763,16,0.0002499582410675,12,0.047813118971222,13,3,injection,False,True,False,0.0012734185644245628,0.001139984692167005,0.001206701628295784
http_request_body_len,0.0,21,0.0,22,0.0,19,0.0,22,3,injection,False,False,False,0.0,0.0,0.0
http_response_body_len,4.721502815582365e-05,20,0.0012692383936093,19,0.0,20,0.0001539102443011,21,3,injection,False,False,False,0.0003725542324142278,0.0,0.0001862771162071139
http_status_code,0.0017192780010532,19,0.0007188797941993,21,0.0001912084461618,14,0.0019386120802976,20,3,injection,False,False,False,0.00021100977663023626,0.000872044469134458,0.0005415271228823472
proto,0.2701745763885229,10,0.2631804592530438,11,0.0408905694383708,10,0.2771608622480656,7,4,mitm,True,True,True,0.1247767877812831,0.09491373760560988,0.1098452626934465
service,0.2537610976388886,11,0.8960080654833182,6,0.1196906060647748,6,0.1310206629448287,11,4,mitm,True,True,True,0.42480740612142154,0.27782158414326746,0.3513144951323445
duration,0.5429598049734595,7,1.3434822032459597,3,0.2588782083011948,2,0.6875069339477711,3,4,mitm,True,True,True,0.6369598800691089,0.6008989033900087,0.6189293917295589
src_bytes,0.7142048187404612,5,1.1524871312967504,4,0.1837043143053037,4,0.4689862841891042,4,4,mitm,True,True,True,0.5464069886138829,0.42640793034861646,0.4864074594812497
dst_bytes,0.3825907038124643,8,0.7058204426088424,7,0.0732376277487512,8,0.2343875721162333,10,4,mitm,True,True,True,0.3346373352681816,0.16999658059247763,0.2523169579303296
conn_state,0.757032566807294,3,0.3221728717903077,10,0.0263328253297046,12,1.1047178569124187,2,4,mitm,True,True,True,0.15274574778978703,0.06112281897968896,0.106934283384738
missed_bytes,0.0088807157047245,18,0.0787463833565059,15,0.0211055756639941,13,0.0022496148259679,19,4,mitm,False,False,False,0.03733453764958677,0.04898951269453134,0.043162025172059054
src_pkts,0.5752139107011099,6,0.7024119052731805,8,0.0907606428970891,7,0.4007247475115519,6,4,mitm,True,True,True,0.33302130974340083,0.21067038104798766,0.27184584539569423
src_ip_bytes,0.9706621801405892,1,1.0206437726612636,5,0.1762587135767636,5,1.87138261709072,1,4,mitm,True,True,True,0.48389858344002323,0.40912546635823605,0.44651202489912967
dst_pkts,0.3046919260809901,9,0.3502507188228754,9,0.0493067161303132,9,0.2742834155914886,8,4,mitm,True,True,True,0.16605776787851825,0.11444899841857764,0.14025338314854796
dst_ip_bytes,0.8680054107845196,2,2.109210085728154,1,0.2322493707217505,3,0.4424931479868219,5,4,mitm,True,True,True,1.0,0.5390889912887094,0.7695444956443547
dns_query,0.7212179439042578,4,1.591399016758454,2,0.4308182405404922,1,0.2473524176676328,9,4,mitm,True,True,True,0.7545000033550768,1.0,0.8772500016775384
dns_qclass,0.0003186643802098,20,0.0033234475889124,19,0.0041261878401377,18,0.0085662604048337,18,4,mitm,False,False,False,0.0015756835278762948,0.009577560678399091,0.005576622103137693
dns_qtype,0.0253194007446061,16,0.0421933278567536,16,0.0067794508900268,17,0.0102943386127025,17,4,mitm,False,False,False,0.020004326805685348,0.015736220642657783,0.017870273724171565
dns_rcode,0.0319808059975206,15,0.1339396305921013,13,0.0103676995676662,15,0.0281569947043466,14,4,mitm,False,False,False,0.06350227106270538,0.024065136041266918,0.04378370355198615
dns_AA,0.0324129939686207,14,0.0419450072760977,17,0.0159736780616053,14,0.0203415586355777,15,4,mitm,False,False,False,0.019886595251898388,0.037077534232453066,0.028482064742175725
dns_RD,0.0167295997366276,17,0.0077903691113185,18,0.000801051554965,19,0.0184378922518846,16,4,mitm,False,False,False,0.003693500786873519,0.0018593724210934606,0.00277643660398349
dns_RA,0.1062538440873265,12,0.2555848888189301,12,0.0095035606102383,16,0.0579605125661709,12,4,mitm,True,False,False,0.12117564321749182,0.02205932738204261,0.07161748529976722
dns_rejected,0.0780629101805417,13,0.0891171442025074,14,0.0273445278489957,11,0.047813118971222,13,4,mitm,False,True,False,0.042251430905585606,0.06347114693818451,0.05286128892188506
http_request_body_len,0.0,22,0.0,20,0.0,21,0.0,22,4,mitm,False,False,False,0.0,0.0,0.0
http_response_body_len,6.50033204830377e-05,21,0.0,21,0.0,22,0.0001539102443011,21,4,mitm,False,False,False,0.0,0.0,0.0
http_status_code,0.00508488744019,19,0.0,22,0.0001429817042532,20,0.0019386120802976,20,4,mitm,False,False,False,0.0,0.0003318840541055533,0.00016594202705277666
proto,0.7692047780405047,3,2.060448390260857,2,0.0663893974487643,2,0.2771608622480656,7,5,normal,True,True,True,0.9331778096233058,0.4610619752225654,0.6971198924229356
service,0.180921700920831,10,0.3766901401469905,8,0.0015265707375422,11,0.1310206629448287,11,5,normal,True,True,True,0.17060309860251419,0.010601748872797998,0.09060242373765609
duration,0.3744469830952336,6,0.5534176482050788,7,0.0368513491769915,4,0.6875069339477711,3,5,normal,True,True,True,0.2506430499302701,0.2559257425746739,0.253284396252472
src_bytes,0.2195803204238829,9,0.1209706783270112,14,0.0260690324569272,6,0.4689862841891042,4,5,normal,False,True,False,0.05478766328893783,0.1810445652260659,0.11791611425750187
dst_bytes,0.1370946136951388,11,0.1076361845483898,15,0.0039563260606302,10,0.2343875721162333,10,5,normal,False,True,False,0.04874846630852031,0.02747594613351357,0.03811220622101694
conn_state,0.6752676572473058,4,0.6804238984620148,6,0.0521868774552883,3,1.1047178569124187,2,5,normal,True,True,True,0.30816422589538717,0.3624281244426484,0.3352961751690178
missed_bytes,0.0008229795282426,20,0.0026955514132175,20,0.0004341610988149,14,0.0022496148259679,19,5,normal,False,False,False,0.0012208161948646793,0.0030151678050532307,0.002117991999958955
src_pkts,0.860958740134386,1,2.207991198475449,1,0.1439923503054369,1,0.4007247475115519,6,5,normal,True,True,True,1.0,1.0,1.0
src_ip_bytes,0.8263165529742892,2,0.6914522624562289,5,0.0133334729555312,7,1.87138261709072,1,5,normal,True,True,True,0.31315897587529146,0.0925984812890977,0.20287872858219458
dst_pkts,0.4073657507461307,5,0.8541725881881743,4,0.0107145409943366,8,0.2742834155914886,8,5,normal,True,True,True,0.38685506933992975,0.07441048758221457,0.23063277846107216
dst_ip_bytes,0.343496214363909,8,0.3128762032060896,9,0.0334207719405158,5,0.4424931479868219,5,5,normal,True,True,True,0.14170174383943251,0.23210102390594767,0.1869013838726901
dns_query,0.3460425350045997,7,0.8800791063040934,3,0.0082079508520986,9,0.2473524176676328,9,5,normal,True,True,True,0.39858814061929293,0.057002686841959846,0.2277954137306264
dns_qclass,0.0147629336295479,18,0.0119699001001085,18,0.0,19,0.0085662604048337,18,5,normal,False,False,False,0.005421172017521335,0.0,0.0027105860087606676
dns_qtype,0.0214990665717636,16,0.1571484682477425,12,-4.9766764931291615e-09,22,0.0102943386127025,17,5,normal,True,False,False,0.07117259722604365,0.0,0.03558629861302182
dns_rcode,0.0179991888714557,17,0.0056790632327578,19,0.0002683958441667,15,0.0281569947043466,14,5,normal,False,False,False,0.0025720497602884566,0.0018639590478062077,0.002218004404047332
dns_AA,0.0375114405989815,15,0.0846456888539173,16,0.0004569737777135,13,0.0203415586355777,15,5,normal,False,False,False,0.038336062622152924,0.0031735976025404557,0.02075483011234669
dns_RD,0.0389957839033773,14,0.2099649541855058,11,8.277486097256759e-05,17,0.0184378922518846,16,5,normal,True,False,False,0.09509320251388693,0.000574855961424238,0.04783402923765559
dns_RA,0.0943780054320052,13,0.1255459842175355,13,9.705890073168355e-05,16,0.0579605125661709,12,5,normal,False,False,False,0.05685982095590834,0.0006740559517627291,0.028766938453835534
dns_rejected,0.0986672820037136,12,0.2733152702108103,10,1.4268539675943436e-05,18,0.047813118971222,13,5,normal,True,False,False,0.12378458319921123,9.909234515359308e-05,0.061941837772182415
http_request_body_len,0.0,22,0.0,22,0.0,20,0.0,22,5,normal,False,False,False,0.0,0.0,0.0
http_response_body_len,0.0006857082090431,21,0.0020005030741946,21,0.0,21,0.0001539102443011,21,5,normal,False,False,False,0.0009060285546318694,0.0,0.0004530142773159347
http_status_code,0.004938892883253,19,0.0236081096602745,17,0.0004890558446169,12,0.0019386120802976,20,5,normal,False,True,False,0.010692121271396004,0.003396401569802241,0.007044261420599122
proto,0.16122560796664,11,0.0254340311850808,12,0.0001921369252142,16,0.2771608622480656,7,6,password,True,False,False,0.00800806620993582,0.0005729141476572292,0.0042904901787965246
service,0.2762275400803493,8,0.3517210947674294,9,0.0011749944709082,10,0.1310206629448287,11,6,password,True,True,True,0.11074161991202017,0.003503600128147452,0.05712261002008381
duration,0.3272301904546248,7,0.903096886706164,6,0.0164505256527505,4,0.6875069339477711,3,6,password,True,True,True,0.28434578891969275,0.04905219999930756,0.16669899445950015
src_bytes,0.9256104111111172,3,2.2314881115356697,2,0.3353677440152067,1,0.4689862841891042,4,6,password,True,True,True,0.7025982005693416,1.0,0.8512991002846708
dst_bytes,0.1937691256157254,9,0.1778047616108996,11,0.0021511347803116,8,0.2343875721162333,10,6,password,True,True,True,0.05598295815006941,0.006414256644234874,0.03119860739715214
conn_state,0.9853011516334044,2,1.3593549564008676,4,0.0458350104699603,3,1.1047178569124187,2,6,password,True,True,True,0.4280015391365883,0.13667089721032322,0.2823362181734558
missed_bytes,0.0044680660314419,18,0.0182536317967073,14,0.0002026015106473,15,0.0022496148259679,19,6,password,False,False,False,0.0057472718711443,0.0006041174628831131,0.0031756946670137066
src_pkts,0.3612496362830595,5,0.3887342966072721,8,0.0137529387789025,5,0.4007247475115519,6,6,password,True,True,True,0.1223954615236104,0.04100853175157745,0.08170199663759392
src_ip_bytes,1.955083366616522,1,3.176051560803047,1,0.1838234367683521,2,1.87138261709072,1,6,password,True,True,True,1.0,0.5481249763841837,0.7740624881920919
dst_pkts,0.3549363134969534,6,0.9961732585016786,5,0.0016889458535889,9,0.2742834155914886,8,6,password,True,True,True,0.3136514755603658,0.005036101067347483,0.15934378831385665
dst_ip_bytes,0.4899575692860048,4,1.678996094196285,3,0.0028823578443822,7,0.4424931479868219,5,6,password,True,True,True,0.5286425809068919,0.0085946185815995,0.2686185997442457
dns_query,0.1674388097915993,10,0.3179025006923789,10,0.0066882700265113,6,0.2473524176676328,9,6,password,True,True,True,0.10009362083907701,0.01994309275673224,0.060018356797904626
dns_qclass,0.0098276657344103,16,0.0002456513924051,21,1.89863166593085e-06,19,0.0085662604048337,18,6,password,False,False,False,7.734490064228945e-05,5.66134251075965e-06,4.150312157652455e-05
dns_qtype,0.009380567597755,17,0.0243108884402593,13,0.0002115219817252,14,0.0102943386127025,17,6,password,False,False,False,0.007654437585425228,0.0006307165358025871,0.004142577060613908
dns_rcode,0.0195241874007141,14,0.0075472185918915,15,0.0005270417708605,11,0.0281569947043466,14,6,password,False,True,False,0.0023762896941078716,0.0015715338766646627,0.0019739117853862674
dns_AA,-0.0014566589332422,22,0.0036247179946346,16,1.052357661956993e-05,17,0.0203415586355777,15,6,password,False,False,False,0.0011412654754629078,3.137921522677135e-05,0.0005863223453448395
dns_RD,0.0106386033865211,15,0.0009883302217491,18,7.1277100562872064e-06,18,0.0184378922518846,16,6,password,False,False,False,0.00031118204564009225,2.12534156414399e-05,0.00016621773064076607
dns_RA,0.126201320262821,12,0.4679831837970831,7,0.0003948011433832,13,0.0579605125661709,12,6,password,True,False,False,0.14734747683968838,0.0011772185919147263,0.07426234771580155
dns_rejected,0.0371194478758011,13,0.0005148673013508,20,1.2826999497894677e-06,20,0.047813118971222,13,6,password,False,False,False,0.00016210923893836873,3.824756473095116e-06,8.296699770573192e-05
http_request_body_len,0.0,21,0.0,22,0.0,21,0.0,22,6,password,False,False,False,0.0,0.0,0.0
http_response_body_len,0.0002824208474351,20,0.0018104786283382,17,0.0,22,0.0001539102443011,21,6,password,False,False,False,0.0005700406916191343,0.0,0.00028502034580956716
http_status_code,0.0011023560486763,19,0.0005688117373908,19,0.0004631012178929,12,0.0019386120802976,20,6,password,False,True,False,0.00017909398714137346,0.0013808758479524539,0.0007799849175469136
proto,0.2748636252937926,7,0.26027270935339,7,0.0326625733346713,6,0.2771608622480656,7,7,ransomware,True,True,True,0.05039441234672826,0.08808610636908555,0.0692402593579069
service,0.0492831148203527,12,0.1806495795442223,9,2.5518093388376963e-05,12,0.1310206629448287,11,7,ransomware,True,True,True,0.03497765641442596,6.88185056796736e-05,0.01752323746005282
duration,2.6005438704903088,1,5.164713650446756,1,0.370802782425339,1,0.6875069339477711,3,7,ransomware,True,True,True,1.0,1.0,1.0
src_bytes,0.1939693223226187,8,0.044238292780983,10,0.0001524663025258,11,0.4689862841891042,4,7,ransomware,True,True,True,0.008565487997026963,0.0004111789602239542,0.0044883334786254584
dst_bytes,0.105626845366292,9,0.0071229053026033,14,0.0,14,0.2343875721162333,10,7,ransomware,False,False,False,0.0013791481550941662,0.0,0.0006895740775470831
conn_state,1.512091485120645,2,2.665582600980581,2,0.2853091395299086,2,1.1047178569124187,2,7,ransomware,True,True,True,0.5161143059209108,0.7694363501367617,0.6427753280288362
missed_bytes,4.6933106449618407e-05,21,0.0,18,0.0,15,0.0022496148259679,19,7,ransomware,False,False,False,0.0,0.0,0.0
