class_id,class_name,feature,sage_importance,sage_repeat_std,rank_sage,positive_samples,negative_samples,repeats
5,normal,conn_state,0.659224295863734,0.0,4,35000,112729,1
5,normal,dst_pkts,0.42748473831978934,0.0,5,35000,112729,1
5,normal,dns_query,0.3887934568903176,0.0,6,35000,112729,1
5,normal,duration,0.37744500380462903,0.0,7,35000,112729,1
5,normal,dst_ip_bytes,0.3331091990616752,0.0,8,35000,112729,1
5,normal,src_bytes,0.25299855760561735,0.0,9,35000,112729,1
5,normal,dst_bytes,0.15281404278012564,0.0,10,35000,112729,1
5,normal,service,0.12967718542867862,0.0,11,35000,112729,1
5,normal,dns_RA,0.09522565750203184,0.0,12,35000,112729,1
5,normal,dns_rejected,0.067298634339313,0.0,13,35000,112729,1
5,normal,dns_RD,0.045746451681975484,0.0,14,35000,112729,1
5,normal,dns_AA,0.030924519549438825,0.0,15,35000,112729,1
5,normal,dns_rcode,0.018168355382008245,0.0,16,35000,112729,1
6,password,src_ip_bytes,1.986427897792844,0.0,1,14000,133729,1
6,password,src_bytes,0.9612658692113648,0.0,2,14000,133729,1
6,password,conn_state,0.9390656079221387,0.0,3,14000,133729,1
6,password,dst_ip_bytes,0.5455653224491284,0.0,4,14000,133729,1
6,password,duration,0.3755938395718744,0.0,5,14000,133729,1
6,password,src_pkts,0.34932135342638815,0.0,6,14000,133729,1
6,password,dst_pkts,0.26690153413602286,0.0,7,14000,133729,1
6,password,service,0.21749488783335338,0.0,8,14000,133729,1
6,password,dst_bytes,0.1845558922760222,0.0,9,14000,133729,1
6,password,proto,0.17455471128676983,0.0,10,14000,133729,1
6,password,dns_query,0.16765419491857542,0.0,11,14000,133729,1
6,password,dns_RA,0.1490109220948537,0.0,12,14000,133729,1
6,password,dns_rcode,0.022257198632908457,0.0,13,14000,133729,1
6,password,dns_rejected,0.020116796884782955,0.0,14,14000,133729,1
6,password,dns_RD,0.014575785775052058,0.0,15,14000,133729,1
6,password,dns_AA,-0.001261381895109123,0.0,16,14000,133729,1
7,ransomware,duration,2.623694379072043,0.0,1,14000,133729,1
7,ransomware,conn_state,1.4537035841461114,0.0,2,14000,133729,1
7,ransomware,src_ip_bytes,0.9305594292311101,0.0,3,14000,133729,1
7,ransomware,src_pkts,0.525396058778288,0.0,4,14000,133729,1
7,ransomware,dst_pkts,0.3613555940018187,0.0,5,14000,133729,1
7,ransomware,dst_ip_bytes,0.32426809193465483,0.0,6,14000,133729,1
7,ransomware,proto,0.2766418271474115,0.0,7,14000,133729,1
7,ransomware,src_bytes,0.18802282054089026,0.0,8,14000,133729,1
7,ransomware,dst_bytes,0.11555581489524362,0.0,9,14000,133729,1
7,ransomware,dns_AA,0.0899481243891874,0.0,10,14000,133729,1
7,ransomware,dns_query,0.0635315065944385,0.0,11,14000,133729,1
7,ransomware,service,0.05321755057400047,0.0,12,14000,133729,1
7,ransomware,dns_RD,0.036168623412226944,0.0,13,14000,133729,1
7,ransomware,dns_RA,0.0335157620261127,0.0,14,14000,133729,1
7,ransomware,dns_rejected,0.021959058538579716,0.0,15,14000,133729,1
7,ransomware,dns_rcode,0.010645744972142983,0.0,16,14000,133729,1
8,scanning,src_ip_bytes,3.911559583677334,0.0,1,14000,133729,1
8,scanning,conn_state,0.7846058465715059,0.0,2,14000,133729,1
8,scanning,proto,0.41510327331674385,0.0,3,14000,133729,1
8,scanning,duration,0.4148625260181328,0.0,4,14000,133729,1
8,scanning,dst_ip_bytes,0.2462564657908078,0.0,5,14000,133729,1
8,scanning,src_pkts,0.19511081754254453,0.0,6,14000,133729,1
8,scanning,src_bytes,0.18419559511251352,0.0,7,14000,133729,1
8,scanning,dns_query,0.13997139501900363,0.0,8,14000,133729,1
8,scanning,dst_bytes,0.13387837190526108,0.0,9,14000,133729,1
8,scanning,dst_pkts,0.1335986758593336,0.0,10,14000,133729,1
8,scanning,service,0.05374210513322959,0.0,11,14000,133729,1
8,scanning,dns_RA,0.03516359269972859,0.0,12,14000,133729,1
8,scanning,dns_rejected,0.02343022729029674,0.0,13,14000,133729,1
8,scanning,dns_RD,0.014078749656844747,0.0,14,14000,133729,1
8,scanning,dns_rcode,0.013148028772001878,0.0,15,14000,133729,1
8,scanning,dns_AA,-0.0032683500503464516,0.0,16,14000,133729,1
9,xss,conn_state,1.6601885291102283,0.0,1,14000,133729,1
9,xss,src_ip_bytes,0.9421231659499621,0.0,2,14000,133729,1
9,xss,src_bytes,0.5584795250040568,0.0,3,14000,133729,1
9,xss,duration,0.49785061168683165,0.0,4,14000,133729,1
9,xss,src_pkts,0.3546065538974735,0.0,5,14000,133729,1
9,xss,dns_query,0.2945157401689002,0.0,6,14000,133729,1
9,xss,dst_bytes,0.28434289219239134,0.0,7,14000,133729,1
9,xss,dst_ip_bytes,0.28123442446208585,0.0,8,14000,133729,1
9,xss,proto,0.19608216675506335,0.0,9,14000,133729,1
9,xss,dst_pkts,0.1805935568114006,0.0,10,14000,133729,1
9,xss,service,0.11131781122021246,0.0,11,14000,133729,1
9,xss,dns_rcode,0.04049498645130441,0.0,12,14000,133729,1
9,xss,dns_AA,0.03067401376599887,0.0,13,14000,133729,1
9,xss,dns_RA,0.02712570694578788,0.0,14,14000,133729,1
9,xss,dns_rejected,0.019761914181534068,0.0,15,14000,133729,1
9,xss,dns_RD,0.012120159446435854,0.0,16,14000,133729,1
