class_id,class_name,feature,sage_importance,sage_repeat_std,rank_sage,positive_samples,negative_samples,repeats
3,injection,dns_AA,-0.0014225262567535543,0.0,22,14000,133729,1
4,mitm,src_ip_bytes,0.9706621801405892,0.0,1,729,147000,1
4,mitm,dst_ip_bytes,0.8680054107845196,0.0,2,729,147000,1
4,mitm,conn_state,0.757032566807294,0.0,3,729,147000,1
4,mitm,dns_query,0.7212179439042578,0.0,4,729,147000,1
4,mitm,src_bytes,0.7142048187404612,0.0,5,729,147000,1
4,mitm,src_pkts,0.5752139107011099,0.0,6,729,147000,1
4,mitm,duration,0.5429598049734595,0.0,7,729,147000,1
4,mitm,dst_bytes,0.3825907038124643,0.0,8,729,147000,1
4,mitm,dst_pkts,0.30469192608099016,0.0,9,729,147000,1
4,mitm,proto,0.2701745763885229,0.0,10,729,147000,1
4,mitm,service,0.2537610976388886,0.0,11,729,147000,1
4,mitm,dns_RA,0.10625384408732659,0.0,12,729,147000,1
4,mitm,dns_rejected,0.07806291018054173,0.0,13,729,147000,1
4,mitm,dns_AA,0.032412993968620726,0.0,14,729,147000,1
4,mitm,dns_rcode,0.0319808059975206,0.0,15,729,147000,1
4,mitm,dns_qtype,0.025319400744606188,0.0,16,729,147000,1
4,mitm,dns_RD,0.01672959973662761,0.0,17,729,147000,1
4,mitm,missed_bytes,0.008880715704724597,0.0,18,729,147000,1
4,mitm,http_status_code,0.005084887440190014,0.0,19,729,147000,1
4,mitm,dns_qclass,0.0003186643802098282,0.0,20,729,147000,1
4,mitm,http_response_body_len,6.50033204830377e-05,0.0,21,729,147000,1
4,mitm,http_request_body_len,0.0,0.0,22,729,147000,1
5,normal,src_pkts,0.860958740134386,0.0,1,35000,112729,1
5,normal,src_ip_bytes,0.8263165529742892,0.0,2,35000,112729,1
5,normal,proto,0.7692047780405047,0.0,3,35000,112729,1
5,normal,conn_state,0.6752676572473058,0.0,4,35000,112729,1
5,normal,dst_pkts,0.40736575074613074,0.0,5,35000,112729,1
5,normal,duration,0.3744469830952336,0.0,6,35000,112729,1
5,normal,dns_query,0.3460425350045997,0.0,7,35000,112729,1
5,normal,dst_ip_bytes,0.34349621436390904,0.0,8,35000,112729,1
5,normal,src_bytes,0.2195803204238829,0.0,9,35000,112729,1
5,normal,service,0.18092170092083107,0.0,10,35000,112729,1
5,normal,dst_bytes,0.1370946136951388,0.0,11,35000,112729,1
5,normal,dns_rejected,0.09866728200371366,0.0,12,35000,112729,1
5,normal,dns_RA,0.09437800543200521,0.0,13,35000,112729,1
5,normal,dns_RD,0.038995783903377386,0.0,14,35000,112729,1
5,normal,dns_AA,0.037511440598981566,0.0,15,35000,112729,1
5,normal,dns_qtype,0.021499066571763682,0.0,16,35000,112729,1
5,normal,dns_rcode,0.01799918887145578,0.0,17,35000,112729,1
5,normal,dns_qclass,0.014762933629547928,0.0,18,35000,112729,1
5,normal,http_status_code,0.004938892883253078,0.0,19,35000,112729,1
5,normal,missed_bytes,0.0008229795282426294,0.0,20,35000,112729,1
5,normal,http_response_body_len,0.000685708209043107,0.0,21,35000,112729,1
5,normal,http_request_body_len,0.0,0.0,22,35000,112729,1
6,password,src_ip_bytes,1.955083366616522,0.0,1,14000,133729,1
6,password,conn_state,0.9853011516334043,0.0,2,14000,133729,1
6,password,src_bytes,0.9256104111111173,0.0,3,14000,133729,1
6,password,dst_ip_bytes,0.48995756928600487,0.0,4,14000,133729,1
6,password,src_pkts,0.36124963628305956,0.0,5,14000,133729,1
6,password,dst_pkts,0.3549363134969534,0.0,6,14000,133729,1
6,password,duration,0.3272301904546248,0.0,7,14000,133729,1
6,password,service,0.27622754008034933,0.0,8,14000,133729,1
6,password,dst_bytes,0.1937691256157254,0.0,9,14000,133729,1
6,password,dns_query,0.16743880979159936,0.0,10,14000,133729,1
6,password,proto,0.16122560796664004,0.0,11,14000,133729,1
6,password,dns_RA,0.12620132026282102,0.0,12,14000,133729,1
6,password,dns_rejected,0.03711944787580119,0.0,13,14000,133729,1
6,password,dns_rcode,0.019524187400714144,0.0,14,14000,133729,1
6,password,dns_RD,0.010638603386521195,0.0,15,14000,133729,1
6,password,dns_qclass,0.009827665734410303,0.0,16,14000,133729,1
6,password,dns_qtype,0.009380567597755017,0.0,17,14000,133729,1
6,password,missed_bytes,0.004468066031441993,0.0,18,14000,133729,1
6,password,http_status_code,0.0011023560486763024,0.0,19,14000,133729,1
6,password,http_response_body_len,0.000282420847435167,0.0,20,14000,133729,1
6,password,http_request_body_len,0.0,0.0,21,14000,133729,1
6,password,dns_AA,-0.0014566589332422383,0.0,22,14000,133729,1
7,ransomware,duration,2.6005438704903088,0.0,1,14000,133729,1
7,ransomware,conn_state,1.512091485120645,0.0,2,14000,133729,1
7,ransomware,src_ip_bytes,0.9613797927852321,0.0,3,14000,133729,1
7,ransomware,src_pkts,0.5612614870272622,0.0,4,14000,133729,1
7,ransomware,dst_pkts,0.3881488248901123,0.0,5,14000,133729,1
7,ransomware,dst_ip_bytes,0.3707164173012559,0.0,6,14000,133729,1
7,ransomware,proto,0.27486362529379266,0.0,7,14000,133729,1
7,ransomware,src_bytes,0.1939693223226187,0.0,8,14000,133729,1
7,ransomware,dst_bytes,0.10562684536629204,0.0,9,14000,133729,1
7,ransomware,dns_AA,0.09836968757723216,0.0,10,14000,133729,1
7,ransomware,dns_query,0.054402087499080036,0.0,11,14000,133729,1
7,ransomware,service,0.049283114820352726,0.0,12,14000,133729,1
7,ransomware,dns_RA,0.03553116466473096,0.0,13,14000,133729,1
7,ransomware,dns_rejected,0.03411087374895167,0.0,14,14000,133729,1
7,ransomware,dns_RD,0.02988971328778783,0.0,15,14000,133729,1
7,ransomware,dns_rcode,0.014113346516946712,0.0,16,14000,133729,1
7,ransomware,dns_qclass,0.009728783959837811,0.0,17,14000,133729,1
7,ransomware,dns_qtype,0.0030139754670989436,0.0,18,14000,133729,1
7,ransomware,http_status_code,0.0011920572065343155,0.0,19,14000,133729,1
7,ransomware,http_response_body_len,7.101984148511658e-05,0.0,20,14000,133729,1
7,ransomware,missed_bytes,4.6933106449618407e-05,0.0,21,14000,133729,1
7,ransomware,http_request_body_len,0.0,0.0,22,14000,133729,1
8,scanning,src_ip_bytes,3.9859825701270237,0.0,1,14000,133729,1
8,scanning,conn_state,0.8333765739478105,0.0,2,14000,133729,1
8,scanning,proto,0.43404594255699125,0.0,3,14000,133729,1
8,scanning,duration,0.32678471657021285,0.0,4,14000,133729,1
8,scanning,dst_ip_bytes,0.2537197101487779,0.0,5,14000,133729,1
8,scanning,src_pkts,0.22727397345532932,0.0,6,14000,133729,1
8,scanning,src_bytes,0.19065654387981035,0.0,7,14000,133729,1
8,scanning,dns_query,0.13649887009443212,0.0,8,14000,133729,1
8,scanning,dst_pkts,0.12589146488170633,0.0,9,14000,133729,1
8,scanning,dst_bytes,0.10450662053219538,0.0,10,14000,133729,1
8,scanning,service,0.050768954523696,0.0,11,14000,133729,1
8,scanning,dns_RA,0.03781496392410629,0.0,12,14000,133729,1
8,scanning,dns_rejected,0.03521533539827472,0.0,13,14000,133729,1
8,scanning,dns_rcode,0.012400119685982144,0.0,14,14000,133729,1
8,scanning,dns_RD,0.010137924513406523,0.0,15,14000,133729,1
8,scanning,dns_qclass,0.008236712490628122,0.0,16,14000,133729,1
8,scanning,missed_bytes,0.002601115037203289,0.0,17,14000,133729,1
8,scanning,http_status_code,0.0009006160707342441,0.0,18,14000,133729,1
8,scanning,http_response_body_len,7.151122154317351e-05,0.0,19,14000,133729,1
8,scanning,http_request_body_len,0.0,0.0,20,14000,133729,1
8,scanning,dns_AA,-0.0016756887120086257,0.0,21,14000,133729,1
8,scanning,dns_qtype,-0.0021052495401521066,0.0,22,14000,133729,1
9,xss,conn_state,1.6189753909707458,0.0,1,14000,133729,1
9,xss,src_ip_bytes,0.9777021442777528,0.0,2,14000,133729,1
9,xss,src_bytes,0.5744750794495967,0.0,3,14000,133729,1
9,xss,duration,0.4528101762148492,0.0,4,14000,133729,1
9,xss,src_pkts,0.364209344457741,0.0,5,14000,133729,1
9,xss,dst_bytes,0.3030965221541388,0.0,6,14000,133729,1
9,xss,dst_ip_bytes,0.30113802897797237,0.0,7,14000,133729,1
9,xss,dns_query,0.29589097888541055,0.0,8,14000,133729,1
9,xss,dst_pkts,0.20711108428203534,0.0,9,14000,133729,1
9,xss,proto,0.19411448951273952,0.0,10,14000,133729,1
9,xss,service,0.09661439380542859,0.0,11,14000,133729,1
9,xss,dns_rcode,0.045427449369863995,0.0,12,14000,133729,1
9,xss,dns_RA,0.0360413472146156,0.0,13,14000,133729,1
9,xss,dns_rejected,0.03197100598724934,0.0,14,14000,133729,1
9,xss,dns_RD,0.009240795232932768,0.0,15,14000,133729,1
9,xss,dns_qclass,0.007028488232803563,0.0,16,14000,133729,1
9,xss,dns_qtype,0.0023573620918384873,0.0,17,14000,133729,1
9,xss,missed_bytes,0.001328440724323983,0.0,18,14000,133729,1
9,xss,http_status_code,0.0012061452807563316,0.0,19,14000,133729,1
9,xss,dns_AA,0.000310426428243766,0.0,20,14000,133729,1
9,xss,http_response_body_len,9.944216945213403e-05,0.0,21,14000,133729,1
9,xss,http_request_body_len,0.0,0.0,22,14000,133729,1
