feature,sage_importance,rank_sage,mean_abs_shap,rank_shap,cpf_importance_mean,rank_cpf,macro_sage_importance,macro_sage_rank,class_id,class_name,shap_top_k,cpf_top_k,strict_intersection,shap_normalized,cpf_normalized,consensus_score
dns_AA,0.007791609713444821,16,0.04481135056693999,9,0.0,14,0.023705779943006763,14,0,backdoor,False,False,False,0.0041399781924491685,0.0,0.0020699890962245842
dns_RD,0.013090599002901328,14,0.00010399160330794694,13,7.1451531432176195e-06,12,0.022632887278012097,15,0,backdoor,False,False,False,9.607453568032999e-06,1.1267155450740233e-05,1.0437304509386616e-05
dns_RA,0.025566069195478016,12,0.0,16,0.0,15,0.0609398614004971,12,0,backdoor,False,False,False,0.0,0.0,0.0
dns_rejected,0.01735164681603899,13,8.829381523672407e-06,14,8.163556808327143e-09,13,0.02822758309364843,13,0,backdoor,False,False,False,8.157184842312037e-07,1.2873070982065761e-08,4.142957776066347e-07
proto,0.15716716368728958,10,0.030803451968726154,14,0.0024379641044915967,9,0.2718347934777879,7,1,ddos,False,False,False,0.014223559118105232,0.013768751387081947,0.01399615525259359
service,0.0986323561064378,11,0.09800327927105562,12,0.0004887430974691798,13,0.12204444784556175,11,1,ddos,False,False,False,0.045253221551119625,0.0027602466290654495,0.024006734090092536
duration,0.5782587369960702,4,0.6765599391804955,6,0.07278803014775606,2,0.7092974365200779,3,1,ddos,True,True,True,0.3124029833294496,0.41108082322191275,0.3617419032756812
src_bytes,0.24868859514396718,8,0.18797342536048428,9,0.02695394168854095,5,0.4663687244498583,4,1,ddos,False,True,False,0.08679712685974511,0.15222624538551868,0.1195116861226319
dst_bytes,0.2829190861891828,6,1.3820692747168648,3,0.019632734662152918,6,0.244881689590231,10,1,ddos,True,True,True,0.6381734116751033,0.11087868033565691,0.37452604600538014
conn_state,1.146635642995166,1,1.4153734123165498,2,0.1770650101779695,1,1.0900311730303538,2,1,ddos,True,True,True,0.6535516676740598,1.0,0.8267758338370299
src_pkts,0.27940289255366535,7,0.2133005374030802,8,0.00744715371929785,8,0.3886835723653342,6,1,ddos,True,True,True,0.09849197443054597,0.04205886703314593,0.07027542073184595
src_ip_bytes,1.0640237338873684,2,1.0850828162185173,4,0.0101600517977108,7,1.812806548608051,1,1,ddos,True,True,True,0.5010392861226599,0.05738034740742312,0.27920981676504153
dst_pkts,0.21568905187623055,9,0.10038945374739262,11,0.0016514975234960482,10,0.2577907885820921,9,1,ddos,False,False,False,0.04635504266405045,0.009327068751957908,0.02784105570800418
dst_ip_bytes,0.7557994706253278,3,2.165664143056593,1,0.031152498978821618,4,0.4552784102295947,5,1,ddos,True,True,True,1.0,0.17593819889943238,0.5879690994497162
dns_query,0.4299517139558407,5,1.0205013423862446,5,0.03603460189840437,3,0.26016532392230507,8,1,ddos,True,True,True,0.4712186539441527,0.20351057423590183,0.33736461409002727
dns_rcode,0.04744137847082709,14,0.4735874687878419,7,0.0016443688026694491,11,0.020818236173057815,16,1,ddos,True,False,False,0.21868001569228834,0.00928680828028463,0.11398341198628649
dns_AA,0.02983671281627039,15,0.0137941891959666,16,0.00023966463509443868,15,0.023705779943006763,14,1,ddos,False,False,False,0.006369496045909337,0.0013535403457382675,0.003861518195823802
dns_RD,0.029438151368016037,16,0.04029758791149516,13,0.00026055241384661534,14,0.022632887278012097,15,1,ddos,False,False,False,0.018607496476632623,0.0014715070672897596,0.010039501771961192
dns_RA,0.04852205578477837,13,0.024078868093146237,15,0.00016520740639673902,16,0.0609398614004971,12,1,ddos,False,False,False,0.011118468286205083,0.0009330324846828162,0.00602575038544395
dns_rejected,0.0509282443485238,12,0.10933226392653948,10,0.0006560909023714423,12,0.02822758309364843,13,1,ddos,False,False,False,0.05048440418477318,0.0037053673208049405,0.02709488575278906
proto,0.16102163224353924,8,0.005535467132551006,15,0.0007114328051472496,14,0.2718347934777879,7,2,dos,False,False,False,0.0012525960435777399,0.0013359090924279303,0.001294252568002835
service,0.04467726605434794,12,0.011603948139763119,14,0.0010692700482381801,12,0.12204444784556175,11,2,dos,False,False,False,0.0026258054075104066,0.002007846095045592,0.0023168257512779992
duration,0.6673786475855155,3,1.0547932670600597,4,0.26173650244227337,3,0.7092974365200779,3,2,dos,True,True,True,0.2386844400795825,0.49148165631826285,0.3650830481989227
src_bytes,0.3703110152494958,4,0.5985708437794839,5,0.010425246124747,7,0.4663687244498583,4,2,dos,True,True,True,0.1354479130243959,0.019576242461810528,0.07751207774310322
dst_bytes,0.14460807120742356,9,0.08484687020942251,9,0.003764529094834046,8,0.244881689590231,10,2,dos,False,True,False,0.019199617916491593,0.007068929925795862,0.013134273921143727
conn_state,1.5934146595803502,2,3.276531356469385,2,0.2858090909629382,2,1.0900311730303538,2,2,dos,True,True,True,0.7414315929431885,0.5366845056251293,0.6390580492841589
src_pkts,0.2828415287999807,5,1.7508268708975026,3,0.046446873824083613,4,0.3886835723653342,6,2,dos,True,True,True,0.39618676418102605,0.08721667121268539,0.24170171769685572
src_ip_bytes,2.126739388205146,1,4.419195766210688,1,0.532545821553071,1,1.812806548608051,1,2,dos,True,True,True,1.0,1.0,1.0
dst_pkts,0.1802803528683571,7,0.08637666594091162,8,0.002186835938654719,9,0.2577907885820921,9,2,dos,True,False,False,0.019545788534952528,0.004106380803584597,0.011826084669268563
dst_ip_bytes,0.19689763152839315,6,0.11610556676250598,7,0.010526100083223012,6,0.4552784102295947,5,2,dos,True,True,True,0.026273008236080614,0.019765623270736773,0.023019315753408695
dns_query,0.14241031965045364,10,0.1823513316945459,6,0.011913430700368433,5,0.26016532392230507,8,2,dos,True,True,True,0.041263465422557204,0.022370714815910346,0.031817090119233775
dns_rcode,0.009873034354561876,15,0.004769535766750757,16,0.0001292949683589395,16,0.020818236173057815,16,2,dos,False,False,False,0.0010792768682525403,0.00024278656056651564,0.0006610317144095279
dns_AA,0.007600547217550294,16,0.07921211438194678,11,0.00098004810354404,13,0.023705779943006763,14,2,dos,False,False,False,0.017924554279220923,0.0018403075639311407,0.009882430921576032
dns_RD,0.02689836130362072,14,0.03050921704381309,13,0.00036744460821958036,15,0.022632887278012097,15,2,dos,False,False,False,0.006903793961129203,0.0006899774504811557,0.0037968857058051793
dns_RA,0.04690702419581211,11,0.08231085044464691,10,0.0013547707649672835,11,0.0609398614004971,12,2,dos,False,False,False,0.01862575337214031,0.0025439515439560603,0.010584852458048185
dns_rejected,0.028216148164732634,13,0.03830421827184298,12,0.0018427279451519452,10,0.02822758309364843,13,2,dos,False,False,False,0.008667689846355813,0.0034602242109007097,0.006063957028628261
proto,0.17406814665377282,8,0.04741126612510024,11,0.0023512665604165537,10,0.2718347934777879,7,3,injection,False,False,False,0.012651647436051133,0.011128567918661849,0.01189010767735649
service,0.11241050089302199,10,0.026559265007399642,12,0.00040738528177570733,13,0.12204444784556175,11,3,injection,False,False,False,0.00708731245749999,0.0019281585736076528,0.0045077355155538215
duration,0.5304089471235263,5,0.8995557954559374,5,0.06003049909856153,4,0.7092974365200779,3,3,injection,True,True,True,0.2400455356567634,0.28412494680788447,0.2620852412323239
src_bytes,1.114074092830259,1,3.747438139162877,1,0.21128204254148822,1,0.4663687244498583,4,3,injection,True,True,True,1.0,1.0,1.0
dst_bytes,0.602502034335719,4,1.7655705387436507,2,0.018043685352011285,6,0.244881689590231,10,3,injection,True,True,True,0.47114067615751315,0.08540094148544665,0.2782708088214799
conn_state,1.0265830346344083,2,1.4304850014215844,3,0.08255802089110312,2,1.0900311730303538,2,3,injection,True,True,True,0.3817234463384988,0.390747930576692,0.38623568845759537
src_pkts,0.08094197967648979,11,0.3754187615077151,6,0.06605365181086398,3,0.3886835723653342,6,3,injection,True,True,True,0.10018010906821218,0.31263258825176027,0.20640634865998622
src_ip_bytes,0.7170801420806994,3,0.34981946783500295,7,0.01624350408099793,7,1.812806548608051,1,3,injection,True,True,True,0.09334896397066277,0.07688066569977563,0.0851148148352192
dst_pkts,0.2307269877678389,7,0.2485889579913897,8,0.004841217662240593,9,0.2577907885820921,9,3,injection,True,False,False,0.06633570689092705,0.022913531145411715,0.04462461901816938
dst_ip_bytes,0.49813708662041206,6,1.274625767031169,4,0.03355875307230631,5,0.4552784102295947,5,3,injection,True,True,True,0.3401325704914509,0.15883391067518943,0.24948324058332016
dns_query,0.15141776069935345,9,0.19416596740992945,9,0.012676023160321747,8,0.26016532392230507,8,3,injection,False,True,False,0.05181298801994455,0.05999574316796294,0.055904365593953745
dns_rcode,0.015474804855601626,14,0.005251112029093608,13,0.00026292214297800597,14,0.020818236173057815,16,3,injection,False,False,False,0.0014012538257046799,0.0012444131068374041,0.001322833466271042
dns_AA,-0.00010380303767688144,16,0.0015291681786349753,16,0.00018043238573921537,15,0.023705779943006763,14,3,injection,False,False,False,0.000408056950334761,0.0008539882688032275,0.0006310226095689942
dns_RD,0.013634301294997875,15,0.0035065752680007597,15,0.00010346174218671678,16,0.022632887278012097,15,3,injection,False,False,False,0.0009357259914059789,0.0004896854505105449,0.000712705720958262
dns_RA,0.04242878481107312,12,0.05445554650744742,10,0.0005654003406081465,12,0.0609398614004971,12,3,injection,False,False,False,0.014531406386233767,0.00267604541212783,0.008603725899180799
dns_rejected,0.017341945524741418,13,0.004726423712149637,14,0.0007355138211398327,11,0.02822758309364843,13,3,injection,False,False,False,0.001261241289817649,0.0034811942003798273,0.002371217745098738
proto,0.23119695253713343,10,0.2813660031349685,10,0.04251975603030193,10,0.2718347934777879,7,4,mitm,False,False,False,0.12645210530105022,0.10513866218418784,0.11579538374261902
service,0.2562704704906798,9,0.775826716776064,6,0.13468274169703626,6,0.12204444784556175,11,4,mitm,True,True,True,0.34867368691332246,0.33303021003303657,0.3408519484731795
duration,0.5134742389488663,7,1.126158311542573,5,0.22884207398820794,4,0.7092974365200779,3,4,mitm,True,True,True,0.5061204545331088,0.5658581270651817,0.5359892907991453
src_bytes,0.638095930633033,6,1.3258837948571969,4,0.1919942732962669,5,0.4663687244498583,4,4,mitm,True,True,True,0.5958815044325491,0.4747445170430697,0.5353130107378093
dst_bytes,0.46453456889400524,8,0.5744951444924866,7,0.0876475607430596,8,0.244881689590231,10,4,mitm,True,True,True,0.2581908251063948,0.21672625011454447,0.23745853761046964
conn_state,0.7346874277126607,4,0.3685698540667613,9,0.029058186364392634,11,1.0900311730303538,2,4,mitm,False,False,False,0.16564344475862697,0.07185221941710554,0.11874783208786625
src_pkts,0.7690960680009531,2,1.592444597403134,3,0.2597559827332083,2,0.3886835723653342,6,4,mitm,True,True,True,0.7156798251148893,0.6422989938946408,0.678989409504765
src_ip_bytes,0.6764742931628569,5,0.5707886502595952,8,0.09660002154742661,7,1.812806548608051,1,4,mitm,True,True,True,0.2565250446147464,0.23886301288328518,0.2476940287490158
dst_pkts,0.2048669436241089,11,0.2707255976695887,11,0.06027610454571699,9,0.2577907885820921,9,4,mitm,False,False,False,0.12167007173138455,0.1490448108191068,0.13535744127524568
dst_ip_bytes,1.0943066598606748,1,2.2250796257215946,1,0.24080890095882768,3,0.4552784102295947,5,4,mitm,True,True,True,1.0,0.5954485174094717,0.7977242587047358
dns_query,0.7524537445727487,3,1.7236428456284787,2,0.4044159888187794,1,0.26016532392230507,8,4,mitm,True,True,True,0.7746432198216279,1.0,0.8873216099108139
dns_rcode,0.018278217041751022,15,0.015369265502616884,16,0.0006806409248027778,16,0.020818236173057815,16,4,mitm,False,False,False,0.006907287867342106,0.0016830217983982232,0.004295154832870164
dns_AA,0.04491580696130947,13,0.08192086027224327,14,0.009580190872761185,14,0.023705779943006763,14,4,mitm,False,False,False,0.03681704660150141,0.023688951816032457,0.030252999208766933
dns_RD,0.020577689838049938,14,0.01658037496557737,15,0.005068567276323255,15,0.022632887278012097,15,4,mitm,False,False,False,0.0074515872483441326,0.012533053629080186,0.00999232043871216
dns_RA,0.10593303874931466,12,0.23592884620231863,12,0.024988674354477224,12,0.0609398614004971,12,4,mitm,False,False,False,0.10603164195789477,0.06178953118907166,0.08391058657348321
dns_rejected,0.01587121484794096,16,0.14205269525786995,13,0.01832465430563137,13,0.02822758309364843,13,4,mitm,False,False,False,0.06384162329103264,0.045311399183682446,0.054576511237357545
proto,0.7539439539825876,3,2.0660136855322673,1,0.06662736574336688,2,0.2718347934777879,7,5,normal,True,True,True,1.0,0.6139799248249848,0.8069899624124923
service,0.12967718542867862,11,0.3382758688719967,8,0.0020505525770200704,11,0.12204444784556175,11,5,normal,True,False,False,0.16373360507766754,0.01889611127562554,0.09131485817664654
duration,0.37744500380462903,7,0.6269920697554293,6,0.03312211175208968,4,0.7092974365200779,3,5,normal,True,True,True,0.3034791464093798,0.3052246093883332,0.3043518778988565
src_bytes,0.25299855760561735,9,0.176120905035765,12,0.030283252773189284,5,0.4663687244498583,4,5,normal,False,True,False,0.0852467271969648,0.2790641510990525,0.18215543914800866
dst_bytes,0.15281404278012564,10,0.09789974284577901,14,0.00728216036422229,10,0.244881689590231,10,5,normal,False,False,False,0.04738581526896183,0.06710606404897237,0.0572459396589671
conn_state,0.659224295863734,4,0.5802283478422113,7,0.0263238078221115,6,1.0900311730303538,2,5,normal,True,True,True,0.28084438738493983,0.24257734592090507,0.2617108666529224
src_pkts,0.7805706077074726,2,1.9628797082239886,2,0.10851717303682043,1,0.3886835723653342,6,5,normal,True,True,True,0.9500806901568475,1.0,0.9750403450784237
src_ip_bytes,0.841132644515117,1,0.8183248959967906,5,0.01581710531164182,7,1.812806548608051,1,5,normal,True,True,True,0.39608880702354377,0.14575670254766954,0.2709227547856067
dst_pkts,0.42748473831978934,5,0.9019509827015204,4,0.011097571111276804,8,0.2577907885820921,9,5,normal,True,True,True,0.4365658315903898,0.1022655751224863,0.26941570335643805
dst_ip_bytes,0.3331091990616752,8,0.30052267722595416,9,0.03570145250455932,3,0.4552784102295947,5,5,normal,False,True,False,0.14546015804756418,0.32899357314114364,0.2372268655943539
dns_query,0.3887934568903176,6,1.038189820740055,3,0.007983161900590474,9,0.26016532392230507,8,5,normal,True,False,False,0.5025086852087266,0.07356588526206582,0.28803728523539623
dns_rcode,0.018168355382008245,16,0.01455466631974933,16,0.00019695769357266357,13,0.020818236173057815,16,5,normal,False,False,False,0.007044806344542491,0.0018149910107392387,0.004429898677640865
dns_AA,0.030924519549438825,15,0.06424911519137289,15,0.00047413164257446014,12,0.023705779943006763,14,5,normal,False,False,False,0.031098107259062216,0.004369185349249605,0.01773364630415591
dns_RD,0.045746451681975484,14,0.23950083852623896,10,7.423104626005372e-05,15,0.022632887278012097,15,5,normal,False,False,False,0.11592412973999074,0.0006840488393009165,0.058304089289645825
dns_RA,0.09522565750203184,12,0.11313873878911365,13,0.00017992766062566723,14,0.0609398614004971,12,5,normal,False,False,False,0.054761853506292583,0.001658057020750226,0.028209955263521404
dns_rejected,0.067298634339313,13,0.19585319489775044,11,2.8519783472202855e-05,16,0.02822758309364843,13,5,normal,False,False,False,0.09479762707733118,0.00026281354991182775,0.0475302203136215
proto,0.17455471128676983,10,0.057950246895612234,12,0.00021895266835405546,13,0.2718347934777879,7,6,password,False,False,False,0.01872603740414508,0.0006527148914963656,0.009689376147820722
service,0.21749488783335338,8,0.24910630280309623,10,0.0009474088987423857,10,0.12204444784556175,11,6,password,False,False,False,0.08049618757107087,0.002824299430529748,0.04166024350080031
duration,0.3755938395718744,5,0.8909457729180774,5,0.020086020495998568,4,0.7092974365200779,3,6,password,True,True,True,0.28790013438220746,0.05987798544404745,0.17388905991312745
src_bytes,0.9612658692113648,2,2.2887982042783785,2,0.3354491696245827,1,0.4663687244498583,4,6,password,True,True,True,0.7396020393331957,1.0,0.8698010196665978
dst_bytes,0.1845558922760222,9,0.09330958376865572,11,0.003375789074081692,7,0.244881689590231,10,6,password,False,True,False,0.03015205024000261,0.010063489135655634,0.020107769687829125
conn_state,0.9390656079221387,3,1.2937066274409286,4,0.041727222334423095,3,1.0900311730303538,2,6,password,True,True,True,0.41804823953706927,0.12439208712641034,0.2712201633317398
src_pkts,0.34932135342638815,6,0.3671617721585496,8,0.014511332392632225,5,0.3886835723653342,6,6,password,True,True,True,0.1186446209832072,0.04325940770362483,0.08095201434341602
src_ip_bytes,1.986427897792844,1,3.0946347935193557,1,0.19570362565707305,2,1.812806548608051,1,6,password,True,True,True,1.0,0.583407691472584,0.7917038457362919
dst_pkts,0.26690153413602286,7,0.7669132073941809,6,0.001909656859938269,9,0.2577907885820921,9,6,password,True,False,False,0.24782026266886673,0.005692835257501033,0.1267565489631839
dst_ip_bytes,0.5455653224491284,4,1.8291557980014248,3,0.003116452523083413,8,0.4552784102295947,5,6,password,True,True,True,0.5910732348230429,0.009290386756870451,0.30018181078995665
dns_query,0.16765419491857542,11,0.2951017296981519,9,0.006588041766336872,6,0.26016532392230507,8,6,password,False,True,False,0.09535914554962692,0.019639463629347678,0.0574993045894873
dns_rcode,0.022257198632908457,13,0.015815353340716005,13,6.56989780840167e-05,15,0.020818236173057815,16,6,password,False,False,False,0.005110571810875973,0.0001958537508306954,0.002653212780853334
dns_AA,-0.001261381895109123,16,0.002386356602553601,14,0.00018646267595927578,14,0.023705779943006763,14,6,password,False,False,False,0.0007711270510985662,0.0005558597034774453,0.0006634933772880058
dns_RD,0.014575785775052058,15,0.00029014813175916147,16,2.0691181433596383e-05,16,0.022632887278012097,15,6,password,False,False,False,9.375844037130862e-05,6.16820171495815e-05,7.772022876044506e-05
dns_RA,0.1490109220948537,12,0.546276449713283,7,0.0004965412883267461,12,0.0609398614004971,12,6,password,True,False,False,0.1765237212666485,0.0014802281039552113,0.08900197468530185
dns_rejected,0.020116796884782955,14,0.0006162440861597754,15,0.000750804315397624,11,0.02822758309364843,13,6,password,False,False,False,0.0001991330568150678,0.0022382059142906367,0.0012186694855528522
proto,0.2766418271474115,7,0.316711699281106,7,0.03019726658031341,6,0.2718347934777879,7,7,ransomware,True,True,True,0.06233840728575829,0.07371710724184648,0.06802775726380239
service,0.05321755057400047,12,0.14529188041107577,9,2.5518093388376963e-05,12,0.12204444784556175,11,7,ransomware,False,False,False,0.028597820784448853,6.229438091409247e-05,0.014330057582681473
duration,2.623694379072043,1,5.080522795991635,1,0.4096371617139575,1,0.7092974365200779,3,7,ransomware,True,True,True,1.0,1.0,1.0
src_bytes,0.18802282054089026,8,0.061454704962641625,10,0.00013647737721131926,11,0.4663687244498583,4,7,ransomware,False,False,False,0.012096138021686935,0.00033316649456383804,0.006214652258125387
dst_bytes,0.11555581489524362,9,0.006462464669837333,14,7.274171339188839e-06,13,0.244881689590231,10,7,ransomware,False,False,False,0.0012720078089081708,1.7757596280457257e-05,0.000644882702594314
conn_state,1.4537035841461114,2,2.6066553473979095,2,0.27794116685533055,2,1.0900311730303538,2,7,ransomware,True,True,True,0.5130683301833573,0.6785057432104074,0.5957870366968823
src_pkts,0.525396058778288,4,1.5130377118979341,4,0.10164884176523181,4,0.3886835723653342,6,7,ransomware,True,True,True,0.2978114207245898,0.2481436043056353,0.2729775125151126
src_ip_bytes,0.9305594292311101,3,2.1851377867915507,3,0.22523748149478956,3,1.812806548608051,1,7,ransomware,True,True,True,0.43010097081260074,0.5498463092371219,0.4899736400248613
dst_pkts,0.3613555940018187,5,0.40424030929915267,6,0.02324111628326304,7,0.2577907885820921,9,7,ransomware,True,True,True,0.07956667562206098,0.05673585908568498,0.06815126735387297
dst_ip_bytes,0.32426809193465483,6,0.5745897065818966,5,0.08690635823258068,5,0.4552784102295947,5,7,ransomware,True,True,True,0.11309657089526869,0.21215447804822427,0.16262552447174647
dns_query,0.0635315065944385,11,2.821995999136237e-05,15,0.0006042386301119196,10,0.26016532392230507,8,7,ransomware,False,False,False,5.554538602528659e-06,0.0014750581406817013,0.000740306339642115
dns_rcode,0.010645744972142983,16,0.0,16,-1.9677001821394315e-05,16,0.020818236173057815,16,7,ransomware,False,False,False,0.0,0.0,0.0
dns_AA,0.0899481243891874,10,0.18721676181662614,8,0.001694584755535411,8,0.023705779943006763,14,7,ransomware,True,True,True,0.0368499009519914,0.004136794495023648,0.020493347723507523
dns_RD,0.036168623412226944,13,0.04361841054327228,11,0.000693002430697387,9,0.022632887278012097,15,7,ransomware,False,False,False,0.008585417740411631,0.0016917469787111224,0.005138582359561376
dns_RA,0.0335157620261127,14,0.01419799421991884,12,0.0,14,0.0609398614004971,12,7,ransomware,False,False,False,0.002794593153114201,0.0,0.0013972965765571006
dns_rejected,0.021959058538579716,15,0.006573645889393365,13,0.0,15,0.02822758309364843,13,7,ransomware,False,False,False,0.001293891623629709,0.0,0.0006469458118148545
proto,0.41510327331674385,3,0.13868955414492415,8,0.10047309472392352,2,0.2718347934777879,7,8,scanning,True,True,True,0.01194542299175902,0.12964679723345382,0.07079611011260642
service,0.05374210513322959,11,0.01135397309406393,14,5.692178017402405e-05,15,0.12204444784556175,11,8,scanning,False,False,False,0.0009779252091611716,7.344977789991127e-05,0.0005256874935305415
duration,0.4148625260181328,4,0.7889661788627357,2,0.005953856996700058,5,0.7092974365200779,3,8,scanning,True,True,True,0.0679541786028022,0.007682638749499542,0.03781840867615087
src_bytes,0.18419559511251352,7,0.06711077561411524,10,0.002410391767207298,6,0.4663687244498583,4,8,scanning,False,True,False,0.0057802954732836505,0.003110281150938831,0.004445288312111241
dst_bytes,0.13387837190526108,9,0.10300146425577257,9,0.0017233497757941142,8,0.244881689590231,10,8,scanning,False,True,False,0.008871584214771097,0.002223747358022782,0.005547665786396939
conn_state,0.7846058465715059,2,0.612557024467099,3,0.08482391116888119,3,1.0900311730303538,2,8,scanning,True,True,True,0.0527599415035006,0.10945366460621146,0.08110680305485603
src_pkts,0.19511081754254453,6,0.23332029788006314,4,0.0005948606856534644,10,0.3886835723653342,6,8,scanning,True,False,False,0.020096031513867074,0.0007675864161144889,0.01043180896499078
src_ip_bytes,3.911559583677334,1,11.610267316662133,1,0.7749755247945116,1,1.812806548608051,1,8,scanning,True,True,True,1.0,1.0,1.0
dst_pkts,0.1335986758593336,10,0.14097659007845653,7,0.00041309263798854355,13,0.2577907885820921,9,8,scanning,True,False,False,0.012142406908765842,0.0005330395925704583,0.00633772325066815
dst_ip_bytes,0.2462564657908078,5,0.21047859482917342,5,0.00232101758975225,7,0.4552784102295947,5,8,scanning,True,True,True,0.018128660528522998,0.0029949559895684173,0.010561808259045707
dns_query,0.13997139501900363,8,0.18223932949356197,6,0.009093144527973163,4,0.26016532392230507,8,8,scanning,True,True,True,0.015696393935049763,0.011733460266870045,0.013714927100959904
dns_rcode,0.013148028772001878,15,0.0005360434472817936,16,0.00016306398512464516,14,0.020818236173057815,16,8,scanning,False,False,False,4.6169776514319064e-05,0.00021041178709209216,0.00012829078180320562
dns_AA,-0.0032683500503464516,16,0.011376044706110392,13,0.0005259780336815956,11,0.023705779943006763,14,8,scanning,False,False,False,0.0009798262516991661,0.0006787027678339404,0.0008292645097665533
dns_RD,0.014078749656844747,14,0.002628167777943381,15,0.0005106311145281816,12,0.022632887278012097,15,8,scanning,False,False,False,0.0002263658283019585,0.0006588996661069753,0.0004426327472044669
dns_RA,0.03516359269972859,12,0.022735897817728765,11,3.544519140907809e-05,16,0.0609398614004971,12,8,scanning,False,False,False,0.0019582579106598185,4.573717527205333e-05,0.001001997542965936
dns_rejected,0.02343022729029674,13,0.017334931497628523,12,0.0010406181331080954,9,0.02822758309364843,13,8,scanning,False,False,False,0.001493069110712964,0.001342775481050218,0.001417922295881591
proto,0.19608216675506335,9,0.08820774448523701,11,0.030188404430064587,6,0.2718347934777879,7,9,xss,False,True,False,0.040613034145599004,0.06320144994773885,0.051907242046668925
service,0.11131781122021246,11,0.16272376187366283,10,0.0027769049454497096,11,0.12204444784556175,11,9,xss,False,False,False,0.074922057420723,0.005813636799720482,0.04036784711022174
duration,0.49785061168683165,4,0.7413934470581262,4,0.07747501803481194,4,0.7092974365200779,3,9,xss,True,True,True,0.34135593826157135,0.16219914788377757,0.25177754307267447
src_bytes,0.5584795250040568,3,1.3251748118710471,2,0.08260614077543402,3,0.4663687244498583,4,9,xss,True,True,True,0.6101433632328521,0.17294149757696528,0.3915424304049087
dst_bytes,0.28434289219239134,7,0.49559225101171883,7,0.009472605005464674,8,0.244881689590231,10,9,xss,True,True,True,0.22818296885487047,0.019831534075095046,0.12400725146498276
conn_state,1.6601885291102283,1,2.171907279052569,1,0.47765366862670583,1,1.0900311730303538,2,9,xss,True,True,True,1.0,1.0,1.0
src_pkts,0.3546065538974735,5,0.6578260895678292,5,0.0656641560625367,5,0.3886835723653342,6,9,xss,True,True,True,0.3028794534243591,0.13747231598016746,0.2201758847022633
src_ip_bytes,0.9421231659499621,2,1.2739301454098495,3,0.25208142181294424,2,1.812806548608051,1,9,xss,True,True,True,0.5865490473265342,0.5277493681514043,0.5571492077389693
dst_pkts,0.1805935568114006,10,0.22882918830398866,9,0.00869198216155973,9,0.2577907885820921,9,9,xss,False,False,False,0.10535863593763022,0.018197247781117025,0.06177794185937362
dst_ip_bytes,0.28123442446208585,8,0.24381349256057733,8,0.008469203420794647,10,0.4552784102295947,5,9,xss,True,False,False,0.11225778140351085,0.017730845541591492,0.06499431347255118
dns_query,0.2945157401689002,6,0.5620231869409719,6,0.022025086386425398,7,0.26016532392230507,8,9,xss,True,True,True,0.25876942002152964,0.046110995964396884,0.15244020799296326
