feature,sage_importance,rank_sage,mean_abs_shap,rank_shap,cpf_importance_mean,rank_cpf,macro_sage_importance,macro_sage_rank,class_id,class_name,shap_top_k,cpf_top_k,strict_intersection,shap_normalized,cpf_normalized,consensus_score
dst_ip_bytes,0.2569556686087416,5,0.1712354323941428,7,0.0024740743297824164,6,0.47135441250270754,4,8,scanning,True,True,True,0.015248791935318619,0.003148622198004094,0.009198707066661356
dns_query,0.12236867451565354,9,0.18943097959561406,5,0.009023216310647486,4,0.23708077438241887,9,8,scanning,True,True,True,0.016869134813805694,0.01148336524537477,0.014176250029590231
dns_qclass,0.00441191101967934,16,0.0010979850130984005,16,-5.502657823879265e-05,18,0.006615281678890859,18,8,scanning,False,False,False,9.777733953039208e-05,0.0,4.888866976519604e-05
dns_qtype,0.000800723041364387,18,0.015434975812187843,13,0.00046074700633294,11,0.01211968321655753,17,8,scanning,False,False,False,0.0013745095357657923,0.0005863680950650386,0.0009804388154154155
dns_rcode,0.011631673476782843,14,0.0004051208372266396,17,9.229178882332877e-05,15,0.023254389568787247,15,8,scanning,False,False,False,3.607666514551586e-05,0.00011745482804803013,7.6765746596773e-05
dns_AA,0.003914831134191088,17,0.011712819092507654,14,0.0003464584066028342,13,0.0235338103312088,14,8,scanning,False,False,False,0.0010430454656520376,0.00044091910116974886,0.0007419822834108932
dns_RD,0.01104362607530633,15,0.0,18,8.46863590324709e-05,16,0.018697463973080343,16,8,scanning,False,False,False,0.0,0.00010777580394734246,5.388790197367123e-05
dns_RA,0.027118252544426423,12,0.020522219647773714,11,0.00037357086884262094,12,0.0505208623989879,12,8,scanning,False,False,False,0.001827536819246023,0.0004754236831150488,0.0011514802511805359
dns_rejected,0.026703976715456178,13,0.015536301466871006,12,0.0008221063621692171,10,0.04021014055472282,13,8,scanning,False,True,False,0.0013835327490363792,0.0010462508380958938,0.0012148917935661365
proto,0.19878877515625387,10,0.09928563673559473,11,0.03334620002813939,7,0.271515496702724,8,9,xss,False,True,False,0.04844961909701095,0.07566485056403446,0.06205723483052271
service,0.11307144049688037,11,0.14446605061792955,10,0.0028027541556123526,12,0.1254928627291434,11,9,xss,True,False,False,0.07049685488272518,0.006359644402456014,0.038428249642590596
duration,0.44633225924591147,4,0.715341525033082,4,0.06064439376935109,5,0.6406316954085823,3,9,xss,True,True,True,0.34907389982727033,0.13760635359448015,0.24334012671087524
src_bytes,0.5465061857590102,3,1.3113177492650783,3,0.07152219413688765,3,0.45461939666942736,5,9,xss,True,True,True,0.6398996627904556,0.16228884031202226,0.40109425155123896
dst_bytes,0.2610244293629928,8,0.46492554825286914,7,0.011659477597536471,8,0.21373238035545533,10,9,xss,True,True,True,0.22687537152335072,0.026456166799450738,0.12666576916140074
conn_state,1.5408998142308674,1,2.0492552590928432,1,0.4407092564059029,1,1.001224450605037,2,9,xss,True,True,True,1.0,1.0,1.0
src_pkts,0.3247356534610369,5,0.5560349150027099,6,0.0528333988078443,6,0.34503084440975285,6,9,xss,True,True,True,0.271335116762786,0.11988266195884839,0.1956088893608172
src_ip_bytes,1.0057809721452173,2,1.4851562391708353,2,0.24759084846231544,2,1.7985686875346651,1,9,xss,True,True,True,0.7247297439306213,0.561800880883425,0.6432653124070231
dst_pkts,0.21392890316436153,9,0.24430240558194471,9,0.010174542956271026,9,0.3083056293037751,7,9,xss,True,True,True,0.11921521464831648,0.02308674666660518,0.07115098065746084
dst_ip_bytes,0.29617536746034673,6,0.2467360764332694,8,0.009014672106604626,10,0.47135441250270754,4,9,xss,True,True,True,0.12040280259790262,0.020454918918929886,0.07042886075841626
dns_query,0.29381029796130903,7,0.5848606936895567,5,0.06193128261588099,4,0.23708077438241887,9,9,xss,True,True,True,0.2854015824014333,0.1405263940243654,0.21296398821289936
dns_qclass,0.014311191617788202,15,0.03677125601910713,13,0.0002817744258529542,16,0.006615281678890859,18,9,xss,False,False,False,0.017943716799528865,0.0006393657990097529,0.00929154129926931
dns_qtype,0.005041683201540058,17,0.002357142857978621,18,0.00040475732981886113,15,0.01211968321655753,17,9,xss,False,False,False,0.0011502436543810908,0.0009184225743742281,0.0010343331143776594
dns_rcode,0.03951214520494596,12,0.06332573067190293,12,0.0006767462908375821,14,0.023254389568787247,15,9,xss,False,False,False,0.030901826598183642,0.0015355844720771734,0.01621870553513041
dns_AA,-0.007045511630178818,18,0.015409716155871812,14,0.006645758449090389,11,0.0235338103312088,14,9,xss,False,False,False,0.00751966651665119,0.015079688825436194,0.011299677671043692
dns_RD,0.006268141770850599,16,0.01430277093949453,15,0.0025817008776888527,13,0.018697463973080343,16,9,xss,False,False,False,0.006979497003133728,0.005858059117576258,0.0064187780603549936
dns_RA,0.027013883816201397,13,0.009769030347381373,16,2.6341188792189384e-06,18,0.0505208623989879,12,9,xss,False,False,False,0.00476711249320199,5.976999214177741e-06,0.002386544746208084
dns_rejected,0.02396160560504997,14,0.007811082827011007,17,0.00014475464914911473,17,0.04021014055472282,13,9,xss,False,False,False,0.003811669040424368,0.0003284583816769043,0.0020700637110506364
